fecha_pedido,fecha_envio,modo_envio,nombre_cliente,segmento_cliente,ciudad,estado,region,departamento_producto,tipo_producto,precio_base,precio_unit_sin_desc,descuento,precio_unit_venta,cantidad_pedido,total_venta,total_ganancia
2021-12-06,2021-12-10,Entrega estándar,Gabriela Pires,B2B,Serra,Espírito Santo,Sureste,Electrónicos,Lámparas LED,89.24,116.65,0.0,116.65,5,583.25,137.05
2021-03-14,2021-03-17,Envío rápido,Thiago Dias,B2B,Maracanaú,Ceará,Noreste,Productos de Limpieza,Ambientador en spray,101.35,119.32,0.1,107.39,5,536.95,30.200000000000045
2021-03-14,2021-03-17,Envío rápido,Thiago Dias,B2B,Maracanaú,Ceará,Noreste,Electrónicos,Cámaras digitales,332.46,383.8,0.1,345.42,2,690.84,25.920000000000073
2020-06-01,2020-06-03,Envío rápido,Pedro Miguel Rodrigues,B2B,Aparecida de Goiânia,Goiás,Centro-Oeste,Productos de Limpieza,Bolsas de basura,21.98,28.36,0.0,28.36,7,198.51999999999998,44.65999999999997
2020-06-01,2020-06-03,Envío rápido,Pedro Miguel Rodrigues,B2B,Aparecida de Goiânia,Goiás,Centro-Oeste,Productos de Limpieza,Bolsas de basura,69.06,89.69,0.0,89.69,4,358.76,82.51999999999998
2020-06-01,2020-06-03,Envío rápido,Pedro Miguel Rodrigues,B2B,Aparecida de Goiânia,Goiás,Centro-Oeste,Productos de Limpieza,Papel higiénico,39.87,45.83,0.0,45.83,6,274.98,35.76000000000005
2020-05-29,2020-06-04,Entrega estándar,Daniel Martins,B2B,Fortaleza,Ceará,Noreste,Productos de Limpieza,Limpiador de inodoros,6.5,7.51,0.0,7.51,3,22.53,3.030000000000001
2019-03-02,2019-03-07,Económico,Antônio Novaes,B2C,Fortaleza,Ceará,Noreste,Ropa,Jeans,734.11,864.29,0.1,777.86,2,1555.72,87.5
2021-05-12,2021-05-13,Envío rápido,Pedro Miguel Viana,B2C,Rio de Janeiro,Rio de Janeiro,Sureste,Productos de Limpieza,Bolsas de basura,15.75,20.33,0.0,20.33,1,20.33,4.579999999999998
2020-12-29,2021-01-01,Económico,Rodrigo Vieira,B2C,Brasília,Distrito Federal,Centro-Oeste,Electrónicos,Smartphones,91.3,102.73,0.1,92.46,2,184.92,2.319999999999993
2021-11-17,2021-11-21,Entrega estándar,Srta. Valentina Alves,B2C,Rio Claro,São Paulo,Sureste,Productos de Limpieza,Limpiacristales,14.77,19.31,0.0,19.31,5,96.55,22.700000000000003
2021-11-08,2021-11-12,Entrega estándar,Gabrielly Rocha,B2C,Fortaleza,Ceará,Noreste,Electrónicos,Lámparas LED,38.82,52.29,0.1,47.06,2,94.12,16.480000000000004
2019-09-09,2019-09-13,Entrega estándar,Davi Luiz Araújo,B2C,São Bernardo do Campo,São Paulo,Sureste,Productos de Limpieza,Limpiador de inodoros,9.71,12.51,0.1,11.26,3,33.78,4.649999999999999
2019-09-09,2019-09-13,Entrega estándar,Davi Luiz Araújo,B2C,São Bernardo do Campo,São Paulo,Sureste,Productos de Limpieza,Detergente para ropas,3756.98,4334.97,0.2,3467.98,8,27743.84,-2312.0
2019-09-09,2019-09-13,Entrega estándar,Davi Luiz Araújo,B2C,São Bernardo do Campo,São Paulo,Sureste,Productos de Limpieza,Papel higiénico,345.95,347.47,0.1,312.72,3,938.1600000000001,-99.68999999999983
2019-09-09,2019-09-13,Entrega estándar,Davi Luiz Araújo,B2C,São Bernardo do Campo,São Paulo,Sureste,Ropa,Jeans,662.05,773.36,0.15,657.36,9,5916.24,-42.210000000000036
2019-09-09,2019-09-13,Entrega estándar,Davi Luiz Araújo,B2C,São Bernardo do Campo,São Paulo,Sureste,Productos de Limpieza,Limpiador de inodoros,16.24,20.19,0.1,18.17,6,109.02000000000001,11.580000000000013
2019-09-09,2019-09-13,Entrega estándar,Davi Luiz Araújo,B2C,São Bernardo do Campo,São Paulo,Sureste,Productos de Limpieza,Ambientador en spray,275.33,201.72,0.4,121.03,5,605.15,-771.4999999999999
2019-09-09,2019-09-13,Entrega estándar,Davi Luiz Araújo,B2C,São Bernardo do Campo,São Paulo,Sureste,Electrónicos,Cámaras digitales,158.07,181.3,0.1,163.17,3,489.51,15.300000000000011
2019-08-06,2019-08-10,Entrega estándar,Miguel Correia,B2C,Rio de Janeiro,Rio de Janeiro,Sureste,Productos de Limpieza,Bolsas de basura,18.16,23.73,0.0,23.73,3,71.19,16.709999999999994
2019-08-06,2019-08-10,Entrega estándar,Miguel Correia,B2C,Rio de Janeiro,Rio de Janeiro,Sureste,Productos de Limpieza,Bolsas de basura,143.36,188.63,0.0,188.63,2,377.26,90.53999999999996
2019-08-06,2019-08-10,Entrega estándar,Miguel Correia,B2C,Rio de Janeiro,Rio de Janeiro,Sureste,Ropa,Jeans,160.05,183.57,0.1,165.21,7,1156.47,36.11999999999989
2019-09-15,2019-09-20,Entrega estándar,Isabelly Azevedo,B2B,Manaus,Amazonas,Norte,Productos de Limpieza,Ambientador en spray,200.61,148.6,0.4,89.16,2,178.32,-222.90000000000003
2019-09-15,2019-09-20,Entrega estándar,Isabelly Azevedo,B2B,Manaus,Amazonas,Norte,Productos de Limpieza,Toallitas desinfectantes,14.35,19.04,0.1,17.14,4,68.56,11.160000000000004
2022-04-22,2022-04-26,Económico,Bianca Pereira,B2C,Belo Horizonte,Minas Gerais,Sureste,Productos de Limpieza,Ambientador en spray,186.02,137.8,0.4,82.68,4,330.72,-413.36
2020-11-22,2020-11-24,Económico,Renan Santos,B2C,Campinas,São Paulo,Sureste,Ropa,Jeans,195.49,226.74,0.15,192.73,7,1349.11,-19.320000000000164
2020-11-22,2020-11-24,Económico,Renan Santos,B2C,Campinas,São Paulo,Sureste,Productos de Limpieza,Detergente para platos,12.08,12.0,0.1,10.8,5,54.0,-6.399999999999999
2020-12-16,2020-12-20,Entrega estándar,Stephany Fogaça,B2B,São Paulo,São Paulo,Sureste,Productos de Limpieza,Limpiador de inodoros,8.75,11.15,0.0,11.15,1,11.15,2.4000000000000004
2019-12-06,2019-12-10,Económico,Daniel Silva,B2B,Florianópolis,Santa Catarina,Sur,Productos de Limpieza,Papel higiénico,40.61,46.87,0.1,42.18,2,84.36,3.1400000000000006
2019-12-06,2019-12-10,Económico,Daniel Silva,B2B,Florianópolis,Santa Catarina,Sur,Electrónicos,Smartphones,179.92,220.59,0.1,198.53,7,1389.71,130.2700000000002
2019-11-20,2019-11-25,Económico,Ana Vitória Moreira,B2B,Vitória da Conquista,Bahia,Noreste,Electrónicos,Cámaras digitales,372.68,428.36,0.0,428.36,4,1713.44,222.72000000000003
2019-11-20,2019-11-25,Económico,Ana Vitória Moreira,B2B,Vitória da Conquista,Bahia,Noreste,Electrónicos,Cámaras digitales,87.69,101.97,0.0,101.97,5,509.85,71.40000000000003
2019-11-20,2019-11-25,Económico,Ana Vitória Moreira,B2B,Vitória da Conquista,Bahia,Noreste,Electrónicos,Smartphones,43.14,49.3,0.0,49.3,2,98.6,12.319999999999993
2021-11-29,2021-12-03,Entrega estándar,Gustavo das Neves,B2C,Osasco,São Paulo,Sureste,Electrónicos,Lámparas LED,9.25,12.17,0.0,12.17,2,24.34,5.84
2019-08-27,2019-08-31,Entrega estándar,Lucca Freitas,B2B,Rio de Janeiro,Rio de Janeiro,Sureste,Electrónicos,Smartphones,70.26,75.14,0.0,75.14,8,601.12,39.039999999999964
2021-07-17,2021-07-23,Entrega estándar,Agatha Farias,B2B,Sete Lagoas,Minas Gerais,Sureste,Productos de Limpieza,Papel higiénico,40.08,46.88,0.1,42.19,3,126.57,6.329999999999998
2021-07-17,2021-07-23,Entrega estándar,Agatha Farias,B2B,Sete Lagoas,Minas Gerais,Sureste,Productos de Limpieza,Bolsas de basura,19.14,25.2,0.1,22.68,3,68.03999999999999,10.61999999999999
2020-10-13,2020-10-15,Envío rápido,Erick Pinto,B2B,São Paulo,São Paulo,Sureste,Ropa,Camisetas,716.5,849.18,0.1,764.26,4,3057.04,191.03999999999996
2020-10-13,2020-10-15,Envío rápido,Erick Pinto,B2B,São Paulo,São Paulo,Sureste,Electrónicos,Cámaras digitales,34.97,40.66,0.0,40.66,6,243.95999999999998,34.139999999999986
2020-10-13,2020-10-15,Envío rápido,Erick Pinto,B2B,São Paulo,São Paulo,Sureste,Productos de Limpieza,Bolsas de basura,16.74,22.03,0.0,22.03,8,176.24,42.32000000000002
2020-10-13,2020-10-15,Envío rápido,Erick Pinto,B2B,São Paulo,São Paulo,Sureste,Ropa,Camisetas,683.25,788.74,0.1,709.87,3,2129.61,79.86000000000013
2020-10-13,2020-10-15,Envío rápido,Erick Pinto,B2B,São Paulo,São Paulo,Sureste,Productos de Limpieza,Limpiador de inodoros,11.3,13.53,0.0,13.53,5,67.64999999999999,11.149999999999991
2020-11-01,2020-11-07,Entrega estándar,Raul Nogueira,B2B,Barueri,São Paulo,Sureste,Productos de Limpieza,Limpiacristales,5.31,6.94,0.0,6.94,7,48.580000000000005,11.41000000000001
2022-11-07,2022-11-14,Entrega estándar,Renan Campos,B2B,Ji-Paraná,Rondônia,Norte,Productos de Limpieza,Papel higiénico,45.61,52.43,0.0,52.43,3,157.29,20.460000000000008
2022-07-07,2022-07-14,Entrega estándar,Pedro Lucas Moura,B2B,Brasília,Distrito Federal,Centro-Oeste,Electrónicos,Lámparas LED,6.93,7.71,0.35,5.01,2,10.02,-3.84
2022-07-07,2022-07-14,Entrega estándar,Pedro Lucas Moura,B2B,Brasília,Distrito Federal,Centro-Oeste,Productos de Limpieza,Bolsas de basura,14.9,20.22,0.1,18.2,3,54.599999999999994,9.899999999999991
2022-06-25,2022-06-30,Entrega estándar,Maria Luiza Monteiro,B2C,Ribeirão das Neves,Minas Gerais,Sureste,Productos de Limpieza,Bolsas de basura,20.79,27.38,0.1,24.64,3,73.92,11.550000000000004
2019-08-04,2019-08-06,Envío rápido,Ryan Duarte,B2C,Contagem,Minas Gerais,Sureste,Ropa,Zapatillas,509.47,495.84,0.25,371.88,2,743.76,-275.18000000000006
2019-08-04,2019-08-06,Envío rápido,Ryan Duarte,B2C,Contagem,Minas Gerais,Sureste,Productos de Limpieza,Ambientador en spray,8.34,9.82,0.1,8.84,1,8.84,0.5
2022-12-18,2022-12-22,Económico,Noah Silveira,B2C,Belém,Pará,Norte,Productos de Limpieza,Ambientador en spray,264.8,187.8,0.4,112.68,2,225.36,-304.24
2022-06-04,2022-06-08,Entrega estándar,João Miguel Novaes,B2B,Serra,Espírito Santo,Sureste,Ropa,Vestidos,14.73,18.98,0.1,17.08,7,119.55999999999999,16.44999999999999
2022-12-02,2022-12-08,Entrega estándar,Caio Jesus,B2C,Ribeirão Pires,São Paulo,Sureste,Productos de Limpieza,Papel higiénico,68.84,71.33,0.0,71.33,4,285.32,9.95999999999998
2022-12-02,2022-12-08,Entrega estándar,Caio Jesus,B2C,Ribeirão Pires,São Paulo,Sureste,Electrónicos,Cámaras digitales,194.08,224.36,0.0,224.36,2,448.72,60.56
2022-12-02,2022-12-08,Entrega estándar,Caio Jesus,B2C,Ribeirão Pires,São Paulo,Sureste,Electrónicos,Lámparas LED,10.35,13.53,0.0,13.53,4,54.12,12.719999999999999
2022-12-02,2022-12-08,Entrega estándar,Caio Jesus,B2C,Ribeirão Pires,São Paulo,Sureste,Productos de Limpieza,Cepillos de baño,16.69,19.75,0.0,19.75,9,177.75,27.539999999999992
2022-12-02,2022-12-08,Entrega estándar,Caio Jesus,B2C,Ribeirão Pires,São Paulo,Sureste,Productos de Limpieza,Papel higiénico,306.51,312.77,0.0,312.77,1,312.77,6.259999999999991
2020-02-10,2020-02-14,Económico,Melissa Costela,B2B,Belém,Pará,Norte,Electrónicos,Smartphones,29.84,39.29,0.1,35.36,2,70.72,11.04
2020-01-03,2020-01-10,Entrega estándar,Lucca Rodrigues,B2B,Itapetininga,São Paulo,Sureste,Productos de Limpieza,Toallitas desinfectantes,32.71,44.73,0.1,40.26,2,80.52,15.099999999999994
2020-01-03,2020-01-10,Entrega estándar,Lucca Rodrigues,B2B,Itapetininga,São Paulo,Sureste,Ropa,Camisetas,390.74,410.23,0.25,307.67,5,1538.3500000000001,-415.3499999999999
2020-01-03,2020-01-10,Entrega estándar,Lucca Rodrigues,B2B,Itapetininga,São Paulo,Sureste,Electrónicos,Cámaras digitales,79.71,89.22,0.2,71.38,3,214.14,-24.99000000000001
2020-01-03,2020-01-10,Entrega estándar,Lucca Rodrigues,B2B,Itapetininga,São Paulo,Sureste,Productos de Limpieza,Detergente para ropas,628.32,690.46,0.35,448.8,9,4039.2000000000003,-1615.6799999999998
2020-01-03,2020-01-10,Entrega estándar,Lucca Rodrigues,B2B,Itapetininga,São Paulo,Sureste,Electrónicos,Smartphones,148.48,169.21,0.1,152.29,2,304.58,7.6200000000000045
2021-10-29,2021-11-02,Entrega estándar,Breno Jesus,B2C,Rio de Janeiro,Rio de Janeiro,Sureste,Productos de Limpieza,Papel higiénico,45.35,52.73,0.0,52.73,6,316.38,44.27999999999997
2021-10-29,2021-11-02,Entrega estándar,Breno Jesus,B2C,Rio de Janeiro,Rio de Janeiro,Sureste,Electrónicos,Cámaras digitales,329.84,380.77,0.1,342.69,3,1028.07,38.549999999999955
2020-12-25,2020-12-28,Envío rápido,Isabel Nunes,B2C,São José,Santa Catarina,Sur,Productos de Limpieza,Cepillos de baño,7.95,10.54,0.1,9.49,2,18.98,3.08
2020-12-25,2020-12-28,Envío rápido,Isabel Nunes,B2C,São José,Santa Catarina,Sur,Productos de Limpieza,Bolsas de basura,10.53,14.29,0.1,12.86,6,77.16,13.980000000000004
2020-12-25,2020-12-28,Envío rápido,Isabel Nunes,B2C,São José,Santa Catarina,Sur,Electrónicos,Lámparas LED,22.7,25.86,0.35,16.81,4,67.24,-23.560000000000002
2020-12-25,2020-12-28,Envío rápido,Isabel Nunes,B2C,São José,Santa Catarina,Sur,Ropa,Vestidos,53.69,68.67,0.1,61.8,4,247.2,32.44
2020-12-25,2020-12-28,Envío rápido,Isabel Nunes,B2C,São José,Santa Catarina,Sur,Productos de Limpieza,Detergente para ropas,571.18,627.68,0.35,407.99,4,1631.96,-652.7599999999998
2020-12-25,2020-12-28,Envío rápido,Isabel Nunes,B2C,São José,Santa Catarina,Sur,Productos de Limpieza,Limpiador de inodoros,43.88,51.31,0.1,46.18,2,92.36,4.599999999999994
2020-08-10,2020-08-17,Entrega estándar,Clarice Martins,B2B,Guarulhos,São Paulo,Sureste,Productos de Limpieza,Limpiador de inodoros,5.84,7.48,0.0,7.48,1,7.48,1.6400000000000006
2020-08-10,2020-08-17,Entrega estándar,Clarice Martins,B2B,Guarulhos,São Paulo,Sureste,Ropa,Zapatillas,376.71,423.27,0.0,423.27,5,2116.35,232.79999999999995
2020-08-10,2020-08-17,Entrega estándar,Clarice Martins,B2B,Guarulhos,São Paulo,Sureste,Productos de Limpieza,Papel higiénico,74.35,74.73,0.0,74.73,1,74.73,0.38000000000000966
2020-03-01,2020-03-05,Entrega estándar,Ana Carolina Correia,B2C,Maceió,Alagoas,Noreste,Ropa,Jeans,298.7,305.19,0.1,274.67,2,549.34,-48.059999999999945
2020-03-01,2020-03-05,Entrega estándar,Ana Carolina Correia,B2C,Maceió,Alagoas,Noreste,Ropa,Jeans,156.3,184.02,0.1,165.62,8,1324.96,74.55999999999995
2019-09-14,2019-09-18,Entrega estándar,Mariane da Conceição,B2B,Santo André,São Paulo,Sureste,Electrónicos,Lámparas LED,12.08,13.94,0.35,9.06,7,63.42,-21.14
2022-11-13,2022-11-17,Entrega estándar,Lorena Correia,B2B,Catanduva,São Paulo,Sureste,Productos de Limpieza,Bolsas de basura,13.91,17.95,0.0,17.95,2,35.9,8.079999999999998
2021-06-05,2021-06-10,Económico,Ryan Farias,B2C,Manaus,Amazonas,Norte,Productos de Limpieza,Bolsas de basura,14.43,19.59,0.1,17.63,5,88.14999999999999,15.999999999999986
2021-06-05,2021-06-10,Económico,Ryan Farias,B2C,Manaus,Amazonas,Norte,Ropa,Vestidos,406.67,407.69,0.3,285.38,5,1426.9,-606.45
2021-06-05,2021-06-10,Económico,Ryan Farias,B2C,Manaus,Amazonas,Norte,Ropa,Vestidos,15.9,18.93,0.3,13.25,3,39.75,-7.950000000000003
2021-06-05,2021-06-10,Económico,Ryan Farias,B2C,Manaus,Amazonas,Norte,Electrónicos,Cámaras digitales,44.86,60.42,0.1,54.38,2,108.76,19.040000000000006
2021-06-05,2021-06-10,Económico,Ryan Farias,B2C,Manaus,Amazonas,Norte,Ropa,Zapatillas,161.49,160.68,0.25,120.51,5,602.5500000000001,-204.89999999999998
2021-06-05,2021-06-10,Económico,Ryan Farias,B2C,Manaus,Amazonas,Norte,Ropa,Vestidos,6.19,6.54,0.3,4.58,3,13.74,-4.83
2021-06-05,2021-06-10,Económico,Ryan Farias,B2C,Manaus,Amazonas,Norte,Productos de Limpieza,Limpiador de inodoros,11.58,14.0,0.1,12.6,2,25.2,2.039999999999999
2019-06-02,2019-06-07,Económico,Diogo Correia,B2B,Volta Redonda,Rio de Janeiro,Sureste,Ropa,Jeans,831.34,972.33,0.0,972.33,7,6806.31,986.9300000000003
2019-06-02,2019-06-07,Económico,Diogo Correia,B2B,Volta Redonda,Rio de Janeiro,Sureste,Productos de Limpieza,Papel higiénico,248.0,283.42,0.0,283.42,2,566.84,70.84000000000003
2019-06-02,2019-06-07,Económico,Diogo Correia,B2B,Volta Redonda,Rio de Janeiro,Sureste,Productos de Limpieza,Bolsas de basura,20.35,27.13,0.0,27.13,6,162.78,40.67999999999999
2019-06-02,2019-06-07,Económico,Diogo Correia,B2B,Volta Redonda,Rio de Janeiro,Sureste,Productos de Limpieza,Ambientador en spray,853.55,1022.21,0.0,1022.21,5,5111.05,843.3000000000002
2019-06-02,2019-06-07,Económico,Diogo Correia,B2B,Volta Redonda,Rio de Janeiro,Sureste,Productos de Limpieza,Bolsas de basura,16.74,22.03,0.0,22.03,4,88.12,21.16000000000001
2021-12-11,2021-12-16,Económico,Fernando da Conceição,B2C,Salvador,Bahia,Noreste,Ropa,Jeans,522.74,607.4,0.1,546.66,2,1093.32,47.83999999999992
2021-09-12,2021-09-18,Entrega estándar,Diego Lima,B2C,Recife,Pernambuco,Noreste,Productos de Limpieza,Bolsas de basura,19.79,25.87,0.0,25.87,1,25.87,6.080000000000002
2021-09-12,2021-09-18,Entrega estándar,Diego Lima,B2C,Recife,Pernambuco,Noreste,Electrónicos,Smartphones,792.3,875.47,0.0,875.47,13,11381.11,1081.210000000001
2021-12-11,2021-12-14,Envío rápido,Nathan Fogaça,B2C,São Paulo,São Paulo,Sureste,Productos de Limpieza,Papel higiénico,39.27,45.66,0.0,45.66,6,273.96,38.339999999999975
2021-12-11,2021-12-14,Envío rápido,Nathan Fogaça,B2C,São Paulo,São Paulo,Sureste,Productos de Limpieza,Limpiacristales,238.42,307.63,0.0,307.63,4,1230.52,276.84000000000003
2020-11-29,2020-12-05,Entrega estándar,Luiz Fernando Freitas,B2B,Manaus,Amazonas,Norte,Ropa,Vestidos,6.19,6.54,0.3,4.58,9,41.22,-14.490000000000002
2020-11-29,2020-12-05,Entrega estándar,Luiz Fernando Freitas,B2B,Manaus,Amazonas,Norte,Productos de Limpieza,Papel higiénico,156.66,155.58,0.1,140.02,2,280.04,-33.27999999999997
2020-11-29,2020-12-05,Entrega estándar,Luiz Fernando Freitas,B2B,Manaus,Amazonas,Norte,Productos de Limpieza,Papel higiénico,35.29,40.74,0.1,36.67,5,183.35000000000002,6.900000000000034
2020-11-29,2020-12-05,Entrega estándar,Luiz Fernando Freitas,B2B,Manaus,Amazonas,Norte,Electrónicos,Cámaras digitales,351.08,407.93,0.1,367.14,6,2202.84,96.36000000000013
2022-12-02,2022-12-04,Económico,Theo Martins,B2C,São Paulo,São Paulo,Sureste,Electrónicos,Smartphones,19.16,23.09,0.0,23.09,3,69.27,11.789999999999992
2022-12-02,2022-12-04,Económico,Theo Martins,B2C,São Paulo,São Paulo,Sureste,Productos de Limpieza,Papel higiénico,247.32,251.09,0.0,251.09,3,753.27,11.309999999999945
2022-12-02,2022-12-04,Económico,Theo Martins,B2C,São Paulo,São Paulo,Sureste,Electrónicos,Lámparas LED,9.83,13.23,0.1,11.91,5,59.55,10.399999999999999
2022-06-09,2022-06-13,Entrega estándar,André Cavalcanti,B2B,Joinville,Santa Catarina,Sur,Productos de Limpieza,Ambientador en spray,6.56,4.6,0.4,2.76,2,5.52,-7.6
2019-09-20,2019-09-22,Económico,Maria Eduarda Teixeira,B2B,Belo Horizonte,Minas Gerais,Sureste,Productos de Limpieza,Detergente para ropas,3756.98,4334.97,0.2,3467.98,3,10403.94,-867.0
2019-09-20,2019-09-22,Económico,Maria Eduarda Teixeira,B2B,Belo Horizonte,Minas Gerais,Sureste,Productos de Limpieza,Detergente para ropas,1285.18,1529.98,0.2,1223.98,7,8567.86,-428.39999999999964
2021-06-07,2021-06-14,Entrega estándar,Laís Araújo,B2C,Manaus,Amazonas,Norte,Electrónicos,Cámaras digitales,266.79,309.99,0.1,278.99,4,1115.96,48.799999999999955
2020-11-11,2020-11-16,Entrega estándar,Lara Pinto,B2C,Embu das Artes,São Paulo,Sureste,Electrónicos,Smartphones,105.95,135.83,0.0,135.83,2,271.66,59.76000000000002
2021-01-23,2021-01-29,Entrega estándar,Benício da Mota,B2C,Sabará,Minas Gerais,Sureste,Productos de Limpieza,Cepillos de baño,4.2,4.28,0.0,4.28,6,25.68,0.4799999999999969
2022-12-10,2022-12-14,Entrega estándar,Alice da Luz,B2B,Petrópolis,Rio de Janeiro,Sureste,Productos de Limpieza,Papel higiénico,139.16,140.57,0.1,126.51,1,126.51,-12.649999999999991
2022-12-10,2022-12-14,Entrega estándar,Alice da Luz,B2B,Petrópolis,Rio de Janeiro,Sureste,Productos de Limpieza,Limpiacristales,53.02,72.5,0.1,65.25,3,195.75,36.69
2022-12-29,2020-01-03,Económico,Raquel Farias,B2B,Salvador,Bahia,Noreste,Productos de Limpieza,Papel higiénico,527.5,616.96,0.0,616.96,4,2467.84,357.84000000000015
2020-07-31,2020-08-01,Envío rápido,Vinicius da Costa,B2C,Salvador,Bahia,Noreste,Electrónicos,Smartphones,79.53,101.97,0.0,101.97,7,713.79,157.07999999999993
2020-07-31,2020-08-01,Envío rápido,Vinicius da Costa,B2C,Salvador,Bahia,Noreste,Ropa,Vestidos,4.67,5.98,0.0,5.98,3,17.94,3.9300000000000015
2020-07-31,2020-08-01,Envío rápido,Vinicius da Costa,B2C,Salvador,Bahia,Noreste,Electrónicos,Lámparas LED,10.06,13.76,0.1,12.38,3,37.14,6.960000000000001
2022-09-17,2022-09-18,Envío rápido,Igor da Cunha,B2B,Governador Valadares,Minas Gerais,Sureste,Productos de Limpieza,Bolsas de basura,11.54,15.0,0.0,15.0,2,30.0,6.920000000000002
2022-09-17,2022-09-18,Envío rápido,Igor da Cunha,B2B,Governador Valadares,Minas Gerais,Sureste,Productos de Limpieza,Limpiador de inodoros,17.69,20.33,0.0,20.33,1,20.33,2.639999999999997
2022-10-14,2022-10-18,Entrega estándar,Luna Barbosa,B2B,Brasília,Distrito Federal,Centro-Oeste,Productos de Limpieza,Bolsas de basura,16.34,22.0,0.1,19.8,2,39.6,6.920000000000002
2022-10-14,2022-10-18,Entrega estándar,Luna Barbosa,B2B,Brasília,Distrito Federal,Centro-Oeste,Productos de Limpieza,Bolsas de basura,12.94,17.17,0.1,15.45,4,61.8,10.04
2022-10-14,2022-10-18,Entrega estándar,Luna Barbosa,B2B,Brasília,Distrito Federal,Centro-Oeste,Productos de Limpieza,Papel higiénico,32.15,37.6,0.1,33.84,6,203.04000000000002,10.140000000000043
2022-10-14,2022-10-18,Entrega estándar,Luna Barbosa,B2B,Brasília,Distrito Federal,Centro-Oeste,Productos de Limpieza,Toallitas desinfectantes,23.23,31.28,0.1,28.15,3,84.44999999999999,14.759999999999991
2020-09-27,2020-09-29,Económico,Catarina Duarte,B2C,Belo Horizonte,Minas Gerais,Sureste,Electrónicos,Lámparas LED,2.58,2.35,0.4,1.41,5,7.05,-5.8500000000000005
2020-09-27,2020-09-29,Económico,Catarina Duarte,B2C,Belo Horizonte,Minas Gerais,Sureste,Electrónicos,Cámaras digitales,449.94,601.42,0.1,541.28,7,3788.96,639.3800000000001
2020-11-03,2020-11-07,Entrega estándar,Camila Caldeira,B2C,Rio de Janeiro,Rio de Janeiro,Sureste,Ropa,Zapatillas,688.75,784.9,0.1,706.41,5,3532.0499999999997,88.29999999999973
2020-09-27,2020-10-03,Entrega estándar,Felipe Rodrigues,B2C,Itaquaquecetuba,São Paulo,Sureste,Productos de Limpieza,Bolsas de basura,80.13,107.11,0.1,96.4,5,482.0,81.35000000000002
2020-09-27,2020-10-03,Entrega estándar,Felipe Rodrigues,B2C,Itaquaquecetuba,São Paulo,Sureste,Electrónicos,Smartphones,146.76,181.18,0.1,163.06,5,815.3,81.5
2020-09-27,2020-10-03,Entrega estándar,Felipe Rodrigues,B2C,Itaquaquecetuba,São Paulo,Sureste,Productos de Limpieza,Bolsas de basura,14.54,19.58,0.1,17.62,6,105.72,18.480000000000004
